"SITEID_12","zpSR","zpDen","zpDiv.Sh","Omni","W.Omni","zpSRr","phySR","phyDiv.Sh","phyDen.Ind","phyDen.BioV","phySRr","SITEID_07","LAT_DD","LON_DD","LakeArea","LakeDepth","LakePerim","LakeEleva","HUC2","HUC8","ECO3","ECO3_2015","EPA_REG","Cond","DOC","NTL","PTL","Silica","pH","Temp","Sol","ln_phyDen","ln_phySR","ln_phySRr","ln_zpDen","ln_zpSR","ln_zpSRr","ln_NTL","ln_PTL","Lat","ln_DOC","ln_Silica","ln_Temp","ln_Sol","ln_Cond","WOmni","WOmni2","Omni2"
"NLA12_CA-128",18,203255.813953488,0,0.222222222222222,0.140732265446224,13.479808326929,27,2.85755565778108,3158073.9,1630821679.1,27,"",39.72615676,-122.8416693,1.033384661,3.5,0.418172977,1811.55,18,18010104,78,78,"Region_9",156,4320,340,29.5,1540,6.95,18.5166666666667,7.21039215686274,21.2123498223579,3.29583686600433,3.29583686600433,12.2222206319382,2.89037175789616,2.60119288631252,5.82894561761021,3.38439026334577,39.72615676,8.37101068123816,7.33953769540767,2.91867122741753,1.97552334050605,5.04985600724954,0.140732265446224,0.0198055705376265,0.0493827160493827
"NLA12_CA-132",20,627000,0,0.25,0.264752791068581,13.3592131852607,15,2.09636933915767,22519946.8,1803290861.4,15,"",40.50757762,-122.6943291,36.17217915,9.6,4.202623881,613.92,18,18020113,78,78,"Region_9",67,1480,137,11.6,22200,6.81,18.275,7.06751633986928,21.3128790889555,2.70805020110221,2.70805020110221,13.3487018196151,2.99573227355399,2.59220627305541,4.91998092582813,2.45100509811232,40.50757762,7.29979736675816,10.0078475678604,2.90553400563584,1.95550912255595,4.20469261939097,0.264752791068581,0.0700940403786035,0.0625
"NLA12_CA-135",18,42000,0,0.277777777777778,0.364718614718615,14.977317866362,26,2.43340569433604,740953.5,186786792.4,26,"",38.69849847,-120.0450767,245.7747884,16,9.830316262,2378.19,18,18020129,5,5,"Region_9",23,1530,78,5.6,5000,6.68,17.840625,7.16117647058824,19.0454783767625,3.25809653802148,3.25809653802148,10.6454248972655,2.89037175789616,2.70653691441875,4.35670882668959,1.7227665977411,38.69849847,7.33302301438648,8.51719319141624,2.88147816017049,1.96867427900956,3.13549421592915,0.364718614718615,0.133019667922265,0.0771604938271605
"NLA12_CA-138",15,5020.13422818792,0,0.133333333333333,0.0387700534759358,8.82186998499101,13,1.31783772234865,9946707.3,1512898861.7,13,"",40.51311798,-121.1651745,8.907100118,1.3,1.336509,1976.21,18,18080003,4,4,"Region_9",24,4990,333,10.5,6440,7.6,17.175,7.04522875816993,21.1372934233187,2.56494935746154,2.56494935746154,8.52121195101116,2.70805020110221,2.17723386398528,5.80814248998044,2.35137525716348,40.51311798,8.51519118874556,8.7702838190984,2.84345483810841,1.95235061581991,3.17805383034795,0.0387700534759358,0.00150311704652692,0.0177777777777778
"NLA12_CA-141",15,302222.222222222,0,0.2,0.0245098039215686,12.269833740043,13,1.50200124610752,41059850.7,37734621168.4,13,"",39.09599481,-122.9319835,1.613422335,3.7,0.551743677,455.8,18,18020116,6,6,"Region_9",205,8080,778,33.7,3650,7.6,21.3214285714286,7.21039215686274,24.3538438433696,2.56494935746154,2.56494935746154,12.618917860936,2.70805020110221,2.50714370851227,6.65672652417839,3.51749783735832,39.09599481,8.99714715151514,8.20248244657654,3.0597126032174,1.97552334050605,5.32300997913841,0.0245098039215686,0.000600730488273741,0.04
"NLA12_CA-143",15,78833.3333333333,0,0.133333333333333,0.0200845665961945,11.8568541443707,21,1.85374247221504,2824235.3,2708074767.6,21,"",37.56448938,-121.9971818,2.481529197,8.3,0.832914483,13.06,18,18050004,6,6,"Region_9",660,4410,339,26.8,6190,8.59,18.7375,7.30751633986928,21.7195038015119,3.04452243772342,3.04452243772342,11.275091198246,2.70805020110221,2.47290610917489,5.82600010738045,3.28840188751681,37.56448938,8.39162996844089,8.73069036567864,2.93052686342872,1.98890345404172,6.49223983502047,0.0200845665961945,0.000403389815356972,0.0177777777777778
"NLA12_CA-145",22,861538.461538462,0,0.272727272727273,0.316071428571429,15.4722540093268,14,1.44716767899368,50028277.6,3945224901.3,14,"",37.24681552,-121.8722039,4.667632946,3.5,0.843198756,55.78,18,18050003,6,6,"Region_9",528,5590,428,33.6,13600,8.66,23.55,7.30751633986928,22.0957717988208,2.63905732961526,2.63905732961526,13.6664749788038,3.09104245335832,2.73904835593184,6.0591231955818,3.51452606696916,37.24681552,8.62873456614915,9.51782507172414,3.15912582046243,1.98890345404172,6.26909628370626,0.316071428571429,0.0999011479591837,0.0743801652892562
"NLA12_CA-154",14,225250,0,0.142857142857143,0.0310765815760266,10.8301805262224,25,0.478056903851792,565331978.7,3986136490.6,25,"",40.63158462,-120.00287,37.07423963,3,3.634373951,1329.45,16,16040203,80,80,"Region_9",226,2450,282,166,39900,8.34,20.77,7.1397385620915,22.1060883006495,3.2188758248682,3.2188758248682,12.3249661754706,2.63905732961526,2.38233672996191,5.64190707093811,5.11198778835654,40.63158462,7.80384330353877,10.594131602878,3.03350963788802,1.96567615972754,5.42053499927229,0.0310765815760266,0.000965753922451438,0.0204081632653061
"NLA12_CA-156",10,20296.6101694915,0,0.2,0.313152400835073,6.06193157561105,13,2.05421092925855,19167776,1683895928.2,13,"",34.49328953,-117.2618539,76.83942876,2.7,10.93337987,846.17,18,18090208,14,14,"Region_9",354,2760,443,53,11900,8.58,24.79,7.30464052287582,21.2443759505005,2.56494935746154,2.56494935746154,9.91820916436149,2.30258509299405,1.80202849114384,6.09356977004514,3.97029191355212,34.49328953,7.9229859587112,9.38429367909962,3.2104403460471,1.98850983425545,5.86929691313377,0.313152400835073,0.0980644261487703,0.04
"NLA12_CA-157",18,86909.0909090909,0,0.222222222222222,0.353556485355649,15.5432897637738,11,1.10075995815444,562344610,13914632947.2,11,"",37.3732653,-120.4335059,168.429028,7.2,6.552443235,76.93,18,18040001,7,7,"Region_9",45,2000,69.8,4.1,7740,6.62,17.9785714285714,7.34993464052288,23.3562068533658,2.39789527279837,2.39789527279837,11.3726179192352,2.89037175789616,2.7436290190455,4.24563400976833,1.41098697371026,37.3732653,7.60090245954208,8.95415696658377,2.88918057252601,1.99469142073934,3.80666248977032,0.353556485355649,0.125002188337039,0.0493827160493827
"NLA12_CA-166",16,85000,0,0.3125,0.319786096256684,14.0391451119838,21,2.28742938804156,4182665.3,204436847,21,"",39.76106147,-120.7127085,12.60971255,6.7,1.465793782,1884.91,18,18020123,5,5,"Region_9",14,1930,162,4.1,3080,6.55,20.9928571428571,7.12692810457516,19.1357696691275,3.04452243772342,3.04452243772342,11.3504065354725,2.77258872223978,2.64184950728398,5.08759633523238,1.41098697371026,39.76106147,7.56527528189893,8.03268487596762,3.04418224380961,1.96388030071456,2.63905732961526,0.319786096256684,0.102263147359089,0.09765625
"NLA12_CA-167",27,56533.3333333333,0,0.222222222222222,0.375,16.6992636452496,26,1.6429879117314,4118487.5,282414339.6,26,"",39.30959639,-120.578516,10.09473893,8.3,1.381695947,1797.3,18,18020128,5,5,"Region_9",31,3380,112,4.1,7670,7.14,17.375,7.12692810457516,19.4588858399146,3.25809653802148,3.25809653802148,10.9425857136718,3.29583686600433,2.81536462535175,4.71849887129509,1.41098697371026,39.30959639,8.12563098847706,8.9450718943613,2.85503239145086,1.96388030071456,3.43398720448515,0.375,0.140625,0.0493827160493827
"NLA12_CA-168",13,150000,0,0.230769230769231,0.59037037037037,8.08687449273667,22,2.61219870342216,69646771.8,87538256649.3,22,"NLA06608-1653",33.8011914,-117.8101552,70.10301509,24.1,6.407347731,98.57,18,18070203,85,85,"Region_9",870,7670,2380,434,12600,9.66,19.5875,7.17019607843137,25.1953417536068,3.09104245335832,3.09104245335832,11.9183905730784,2.56494935746154,2.09024231436134,7.77485576666552,6.07304453410041,33.8011914,8.9450718943613,9.44145209293957,2.97489160768214,1.96993300129916,6.76849321164863,0.59037037037037,0.348537174211248,0.0532544378698225
"NLA12_CA-172",18,179800,0,0.333333333333333,0.32258064516129,11.9208555334871,28,1.3487474482775,1287300.4,129351210.7,28,"",33.15989079,-117.0432688,25.61192863,12.8,3.075259305,314.7,18,18070303,85,85,"Region_9",680,28100,265,14.8,6860,8.44,20.5807692307692,7.17019607843137,18.6780418264288,3.3322045101752,3.3322045101752,12.0996004010197,2.89037175789616,2.4782894320052,5.57972982598622,2.69462718077007,33.15989079,10.2435248553218,8.83346272071993,3.02435710729578,1.96993300129916,6.52209279817015,0.32258064516129,0.104058272632674,0.111111111111111
"NLA12_CA-174",22,69642.8571428571,0,0.318181818181818,0.155897435897436,14.6338278908077,7,1.2909577979594,52457247.1,1457958670.5,7,"",37.91390879,-121.6012966,15.33535344,6,2.569955959,0,18,18040003,7,7,"Region_9",390,4130,731,77.7,12400,8,21.0666666666667,7.30751633986928,21.1003031234233,1.94591014905531,1.94591014905531,11.1511354203647,3.09104245335832,2.68333582748026,6.59441345974978,4.3528552573736,37.91390879,8.32603268595508,9.42545175159313,3.0476920124847,1.98890345404172,5.96614673912369,0.155897435897436,0.0243040105193951,0.101239669421488
"NLA12_CA-180",27,121125,0,0.222222222222222,0.146542827657379,20.0801499639741,19,2.13135950359901,1699947.7,969083457.1,19,"",38.72817607,-121.131213,4477.606177,29.1,129.7812536,142.8,18,18020129,6,6,"Region_9",60,1690,127,4.1,9850,7.9,18.48,7.25954248366013,20.6918612931845,2.94443897916644,2.94443897916644,11.7045783491931,3.29583686600433,2.99973176312104,4.84418708645859,1.41098697371026,38.72817607,7.43248380791712,9.19522673416613,2.91668906621354,1.98231680807134,4.0943445622221,0.146542827657379,0.0214748003378202,0.0493827160493827
"NLA12_CA-181",24,130923.076923077,0,0.25,0.368977673325499,13.9721993609311,12,1.46261088746519,10570706.3,334534170,12,"",37.17995179,-121.6910013,14.37020861,5.8,1.511747383,95.36,18,18050003,6,6,"Region_9",455,4570,319,39.7,7750,7.38,20.8416666666667,7.30751633986928,19.6282495847817,2.484906649788,2.484906649788,11.7823652306539,3.17805383034795,2.6370695954465,5.76519110278484,3.68135118769314,37.17995179,8.42726848388825,8.95544812234739,3.03695418809557,1.98890345404172,6.12029741895095,0.368977673325499,0.136144523412699,0.0625
"NLA12_CA-188",14,31678.5714285714,0,0.214285714285714,0.110484780157835,11.7974026416736,9,1.67072956544616,62194547.8,5039055194.1,9,"",37.77693239,-122.1186618,309.7251775,29,34.81754668,141.06,18,18050004,6,6,"Region_9",311,6670,593,25.6,10000,9.3,15.82,6.45562091503268,22.3404844399685,2.19722457733622,2.19722457733622,10.3633957511165,2.63905732961526,2.46787939213032,6.38519439899773,3.24259235148552,37.77693239,8.80537513890967,9.21034037197618,2.76127496233951,1.86495121100213,5.73979291217923,0.110484780157835,0.0122068866465252,0.0459183673469388
"NLA12_CA-190",29,525625,0,0.241379310344828,0.199762187871581,20.4482727876242,35,2.3040124978528,15535393.7,25240634356.7,35,"",38.06047879,-121.0282226,48.14144143,2,4.823763495,42.15,18,18040004,6,7,"Region_9",132,12700,1320,123,7050,7.25,24.9,7.25954248366013,23.9517210072949,3.55534806148941,3.55534806148941,13.1723433097093,3.36729582998647,3.01789841865897,7.18538701558042,4.81218435537242,38.06047879,9.44935727244668,8.86078289580631,3.21486780347066,1.98231680807134,4.88280192258637,0.199762187871581,0.039904931703241,0.0582639714625446
"NLA12_CA-200",12,202166.666666667,0,0.333333333333333,0.230008244023083,10.3821928226695,17,2.23061268060559,862890.6,237945256.4,17,"",39.36848919,-120.322472,13.90867569,10.2,1.505085911,2314.27,16,16050102,5,5,"Region_9",16,1040,152,4.1,3050,6.02,14.775,7.12692810457516,19.2875511900522,2.83321334405622,2.83321334405622,12.2168477186981,2.484906649788,2.34009211001907,5.02388052084628,1.41098697371026,39.36848919,6.94697599213542,8.02289686960146,2.69293656329216,1.96388030071456,2.77258872223978,0.230008244023083,0.0529037923185822,0.111111111111111
"NLA12_CA-206",9,12166.6666666667,0,0.222222222222222,0.858447488584475,6.770346550999,5,1.0497797948161,50317625.9,1116243683,5,"NLA06608-2950",40.76439588,-122.2541896,11052.35363,45,546.2851138,325.4,18,18020003,78,78,"Region_9",130,750,71.1,5.6,22500,8.25,18.6878787878788,7.06751633986928,20.8332350310124,1.6094379124341,1.6094379124341,9.40645525090247,2.19722457733622,1.91255227483105,4.26408733680919,1.7227665977411,40.76439588,6.62007320653036,10.0212705881925,2.92787512053097,1.95550912255595,4.86753445045558,0.858447488584475,0.736932090656992,0.0493827160493827
"NLA12_CA-208",18,189000,0,0.166666666666667,0.0137566137566138,9.64658550185809,14,1.46167971986377,111185497.2,3414504063.9,14,"",41.99178315,-121.8782454,180.0083266,1.5,6.568672504,1246.23,18,18010204,9,9,"Region_9",2600,36100,2610,29.9,12600,9.36,22.3,6.99875816993464,21.9512980965536,2.63905732961526,2.63905732961526,12.1495022940418,2.89037175789616,2.26660401873253,7.86710550031674,3.39785848039664,41.99178315,10.494048144321,9.44145209293957,3.10458667846607,1.94573272902226,7.86326672400957,0.0137566137566138,0.000189244422048655,0.0277777777777778
"NLA12_CA-212",8,53062.5,0,0.375,0.495877502944641,6.12567540926827,14,1.45966270097599,42137763.9,446649704.6,14,"",39.96955481,-121.2222947,16.2944611,14.8,2.481676645,1865.21,18,18020121,5,5,"Region_9",18,4090,175,8.3,5100,6.23,11.1214285714286,7.18241830065359,19.9172851867439,2.63905732961526,2.63905732961526,10.8792257430537,2.07944154167984,1.81248902125234,5.16478597392351,2.11625551480255,39.96955481,8.31630024903685,8.53699581871242,2.4088737492247,1.97163613702814,2.89037175789616,0.495877502944641,0.245894497926612,0.140625
"NLA12_CA-223",22,61692.3076923077,0,0.181818181818182,0.173316708229426,17.8638986186853,15,1.17072826202491,23712916.4,472507791.8,15,"",37.60310878,-119.0030315,34.97828404,25.8,2.847763464,2732.75,18,18090102,5,5,"Region_9",57,1770,66.8,4.1,3240,7.9,10.8804347826087,7.2462091503268,19.9735647953441,2.70805020110221,2.70805020110221,11.0299145293871,3.09104245335832,2.8827818393474,4.2017030805426,1.41098697371026,37.60310878,7.47873482556787,8.08332860878638,2.38696620226618,1.98047845630236,4.04305126783455,0.173316708229426,0.0300386813514841,0.0330578512396694
"NLA12_CA-R01",15,123142.857142857,0,0.333333333333333,0.415313225058005,13.7096752277877,14,2.01199239154078,990063.4,919385266.5,14,"NLA06608-0501",37.94905065,-122.6274594,99.66084063,16.3,13.75653829,198.57,18,18050005,1,1,"Region_9",158.6,2950,174,31,14013,8.16,13.8615384615385,6.45562091503268,20.6392158160829,2.63905732961526,2.63905732961526,11.7211004005905,2.70805020110221,2.61810180458377,5.15905529921453,3.43398720448515,37.94905065,7.98956044933387,9.54774074917022,2.6291179877127,1.86495121100213,5.06638530920075,0.415313225058005,0.172485074908081,0.111111111111111
"NLA12_CA-R02",21,10580.2469135802,0,0.285714285714286,0.210035005834306,13.9747063407977,15,1.42664892422154,2623937.9,1322161375,15,"NLA06608-0713",39.40604459,-120.0965946,385.8957227,11,21.29411408,1709.58,16,16050102,5,5,"Region_9",64,1770,140,40,20375,8.02,17.1120512820513,7.12692810457516,21.0025336397612,2.70805020110221,2.70805020110221,9.26674404290748,3.04452243772342,2.63724900563954,4.9416424226093,3.68887945411394,39.40604459,7.47873482556787,9.92206393810906,2.83978296862293,1.96388030071456,4.15888308335967,0.210035005834306,0.0441147036758168,0.0816326530612245
"NLA12_CA-R03",17,13351.3513513514,0,0.235294117647059,0.390688259109312,11.9209219434899,17,2.15846685465836,1162697.5,676107606.6,17,"NLA06608-1717",37.66379232,-120.2158143,2267.070511,51,135.7417686,255.73,18,18040008,6,6,"Region_9",35.8,1560,121,16,5609,7.55,18.8089743589744,7.34993464052288,20.3318628027002,2.83321334405622,2.83321334405622,9.49937288352583,2.83321334405622,2.4782950028988,4.79579054559674,2.77258872223978,37.66379232,7.35244110024358,8.63212772950834,2.93433411545601,1.99469142073934,3.57794789340665,0.390688259109312,0.152637315805865,0.055363321799308
"NLA12_CO-101",12,7650.57471264368,0,0.5,0.8046875,6.06133677792061,29,1.63201073855455,179765258.5,26211464529.5,29,"NLA06608-0864",38.30009665,-102.7612671,303.645989,2,8.631690336,1181.28,11,11020009,26,26,"Region_8",11155,32810,3294.5,100,9103,8.46,22.549358974359,6.90450980392157,23.9894627294662,3.36729582998647,3.36729582998647,8.94253604983455,2.484906649788,1.80193036617068,8.10000969035388,4.60517018598809,38.30009665,10.3984886259551,9.11635930850529,3.11570663868694,1.93217479287442,9.31964310686663,0.8046875,0.64752197265625,0.25
"NLA12_CO-102",23,33092.5925925926,0,0.347826086956522,0.164521544487969,16.3126091266193,18,1.79802776742266,951719.2,693802621.5,18,"NLA06608-0687",38.99724122,-108.0511795,14.98464518,14,1.620431695,3070.94,14,14020005,21,21,"Region_8",81.8,1620,135,29,18212,8.45,15.8390243902439,6.46013071895425,20.3576980709592,2.89037175789616,2.89037175789616,10.4070647475773,3.13549421592915,2.79193837481498,4.90527477843843,3.36729582998647,38.99724122,7.39018142822643,9.80983599645467,2.76247679296444,1.86564955272202,4.4042772436087,0.164521544487969,0.0270673386007067,0.120982986767486
"NLA12_CO-103",18,33683.2061068702,0,0.444444444444444,0.122946175637394,16.1836753086854,28,2.52463445035979,4471765.3,973808980.3,28,"NLA06608-1403",40.43632395,-105.0336532,611.5611803,5,17.08625846,1510.61,10,10190006,25,25,"Region_8",651,5070,331,17,2977,8.34,20.6975,6.03052287581699,20.6967257235845,3.3322045101752,3.3322045101752,10.4247546570225,2.89037175789616,2.78400303717565,5.80211837537706,2.83321334405622,40.43632395,8.53109609658523,7.99867136101578,3.03001292003082,1.79683371938725,6.47850964220857,0.122946175637394,0.0151157621038609,0.197530864197531
"NLA12_CO-104",20,31525.4237288136,0,0.45,0.551612903225806,12.9078767127409,20,1.48547249919731,17143583570.2,562533723246.5,20,"NLA06608-1339",40.22358076,-104.9472807,72.49623774,6.7,5.616831826,1487.14,10,10190005,25,25,"Region_8",3340,15090,6200,435,9303,8.53,18.9353658536585,6.52529411764706,27.0557169216661,2.99573227355399,2.99573227355399,10.3585496017837,2.99573227355399,2.55783772291548,8.73230457103318,6.07534603108868,40.22358076,9.62178755176189,9.13809220776856,2.94103138272287,1.87568602769435,8.11372608597075,0.551612903225806,0.304276795005203,0.2025
"NLA12_CO-105",24,86807.6923076923,0,0.416666666666667,0.116083296411165,14.7880341050107,6,1.29871802164351,67578088.5,31796254290.3,6,"NLA06608-0004",37.4167824,-108.4056506,65.38610038,4.4,6.011170144,2213,14,14080202,21,21,"Region_8",246,9660,1079,114,7243,9.42,20.4275,6.76313725490196,24.1826143301816,1.79175946922805,1.79175946922805,11.3714505177782,3.17805383034795,2.69381834733429,6.98378996525813,4.7361984483945,37.4167824,9.17574892720656,8.88779076419533,3.01688203227673,1.9114868733598,5.50533153593236,0.116083296411165,0.0134753317056825,0.173611111111111
"NLA12_CO-106",22,103882.352941176,0,0.454545454545455,0.140996602491506,17.8908406674237,49,2.91463197662939,3110098.3,6824173828.6,49,"NLA06608-0635",40.33707955,-105.1266943,189.8164828,7.2,7.98199166,1562.41,10,10190006,25,25,"Region_8",159.2,3340,235,15,2609,8.15,24.19875,6.03052287581699,22.6437371199356,3.89182029811063,3.89182029811063,11.5510143160898,3.09104245335832,2.88428888732904,5.45958551414416,2.70805020110221,40.33707955,8.11372608597075,7.86672228513673,3.18630097893602,1.79683371938725,5.07016127341028,0.140996602491506,0.0198800419141478,0.206611570247934
"NLA12_CO-107",14,77458.3333333333,0,0.5,0.327595481441635,11.1622634475957,30,1.53419106192601,21063442.1,1753473619.9,30,"NLA06608-0068",37.8246388,-107.885134,50.09886464,16.4,3.228831558,2959.6,14,14030003,21,21,"Region_8",215,730,104,16,6434,8.11,13.13875,6.09111111111111,21.284864583177,3.40119738166216,3.40119738166216,11.2574954363556,2.63905732961526,2.41253875427332,4.64439089914137,2.77258872223978,37.8246388,6.59304453414244,8.76935170779897,2.57556587915543,1.80683051353842,5.37063802812766,0.327595481441635,0.107318799460977,0.25
